experiment_id,instrument,OpenTS per 5 minutes,CloseTS per 5 minutes,duration in hours,duration in minutes,job_id,amount,lowest_v,highest_v,profit_v,profit_p,max_DD,open_price,close_price,tp_p,Losing streak,Winning streak,Transform HH,Transform day/night,WEST,ASIA,total nr of trades,AVG trade duration,AVG nov-dec,AVG jan-may,AVG june-oct,profitable trades,Losing trades,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-26 9:30,2021-11-26 9:40,0:10,10,,"1,000",938.99,1030,29.23,2.92,-6.1,33.02,33.99,3,0,1,9,1,443,183,626,94,64,97,140,438,188,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-26 9:50,2021-11-26 9:50,0:00,0,,"1,029",1022.15,1060.1,30.08,2.92,-0.69,31.01,31.92,3,0,2,9,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-26 9:50,2021-11-26 10:00,0:10,10,,"1,059",1041.63,1091.09,30.96,2.92,-1.67,32.62,33.58,3,0,3,9,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-26 10:10,2021-11-26 10:20,0:10,10,,"1,090",1061.29,1106.21,-3.64,-0.33,-2.66,32.52,32.42,3,1,0,10,1,,,,,,,,,,percentile,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-26 10:30,2021-11-26 10:40,0:10,10,,"1,087",1060.77,1119.23,31.76,2.92,-2.38,31.24,32.16,3,0,1,10,1,,,,,,,,,,-0.27,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-26 10:40,2021-11-26 11:40,1:00,60,,"1,118",1023.73,1145.12,-10.26,-0.92,-8.46,31.23,30.95,3,1,0,10,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-26 12:20,2021-11-26 12:30,0:10,10,,"1,108",1055.74,1141.37,32.39,2.92,-4.73,32.67,33.63,3,0,1,12,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-26 12:30,2021-11-26 13:20,0:50,50,,"1,141",1074.84,1174.72,33.33,2.92,-5.76,33.25,34.23,3,0,2,12,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-26 14:20,2021-11-26 14:30,0:10,10,,"1,174",1172.29,1209.06,34.31,2.92,-0.13,34.89,35.91,3,0,3,14,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-26 15:20,2021-11-26 15:30,0:10,10,,"1,208",1169.6,1244.4,35.31,2.92,-3.19,35.95,37,3,0,4,15,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-26 15:30,2021-11-26 15:50,0:20,20,,"1,243",1221.65,1270.38,18.31,1.47,-1.75,35.73,36.25,3,0,5,15,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-26 16:30,2021-11-26 16:40,0:10,10,,"1,262",1247.21,1282.12,19.39,1.54,-1.15,36.14,36.69,3,0,6,16,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-26 17:30,2021-11-26 17:40,0:10,10,,"1,281",1279.84,1319.6,37.45,2.92,-0.1,35.04,36.06,3,0,7,17,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-26 18:10,2021-11-26 18:20,0:10,10,,"1,319",1288.56,1358.17,38.54,2.92,-2.28,34.03,35.02,3,0,8,18,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-26 18:20,2021-11-26 18:30,0:10,10,,"1,357",1357.15,1397.86,39.67,2.92,0,34.25,35.25,3,0,9,18,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-26 19:40,2021-11-26 20:30,0:50,50,,"1,397",1294.23,1436.59,-9.29,-0.67,-7.34,40.72,40.45,3,1,0,19,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-26 21:00,2021-11-26 21:10,0:10,10,,"1,388",1379.08,1429.15,40.55,2.92,-0.61,39.35,40.5,3,0,1,21,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-26 22:20,2021-11-26 22:20,0:00,0,,"1,428",1422.99,1470.92,41.74,2.92,-0.36,39.14,40.28,3,0,2,22,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-26 22:20,2021-11-26 22:30,0:10,10,,"1,470",1464.33,1513.33,8.39,0.57,-0.37,40.19,40.42,3,0,3,22,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-26 23:30,2021-11-26 23:40,0:10,10,,"1,478",1445.67,1522.56,43.2,2.92,-2.2,42.33,43.57,3,0,4,23,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-26 23:40,2021-11-27 1:10,1:30,90,,"1,521",1293.86,1544.01,-66.51,-4.37,-14.96,41.66,39.84,3,1,0,23,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-27 1:40,2021-11-27 1:40,0:00,0,,"1,455",1454.62,1498.56,42.52,2.92,-0.02,36.44,37.5,3,0,1,1,0,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-27 1:40,2021-11-27 2:10,0:30,30,,"1,497",1436.52,1506.93,-33.69,-2.25,-4.07,38.07,37.21,3,1,0,1,0,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-27 2:20,2021-11-27 3:00,0:40,40,,"1,464",1385.07,1472.29,-26.29,-1.8,-5.37,36.42,35.76,3,2,0,2,0,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-27 5:30,2021-11-27 7:30,2:00,120,,"1,437",1236.83,1472.44,-136.52,-9.5,-13.96,36.67,33.19,3,3,0,5,0,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-27 8:50,2021-11-27 9:30,0:40,40,,"1,301",1242.17,1315.22,-8.12,-0.62,-4.52,35.8,35.57,3,4,0,8,0,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-27 11:50,2021-11-27 13:30,1:40,100,,"1,293",1228.88,1295.5,-16.2,-1.25,-4.95,35.32,34.87,3,5,0,11,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-27 16:30,2021-11-27 16:40,0:10,10,,"1,277",1272.9,1314.9,37.31,2.92,-0.29,37.14,38.22,3,0,1,16,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-27 17:20,2021-11-27 17:30,0:10,10,,"1,314",1312.93,1353.34,38.4,2.92,-0.07,37.03,38.11,3,0,2,17,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-27 19:00,2021-11-27 19:30,0:30,30,,"1,352",1330.06,1392.89,39.52,2.92,-1.65,40.09,41.26,3,0,3,19,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-27 19:50,2021-11-27 22:50,3:00,180,,"1,392",1252.11,1394.66,-74.53,-5.35,-10.04,39.74,37.61,3,1,0,19,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-28 1:10,2021-11-28 4:10,3:00,180,,"1,317",1219.55,1325.06,-53.6,-4.07,-7.42,36.21,34.73,3,2,0,1,0,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-28 6:10,2021-11-28 6:30,0:20,20,,"1,264",1263.11,1301.63,36.94,2.92,-0.05,36.47,37.53,3,0,1,6,0,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-28 9:40,2021-11-28 11:50,2:10,130,,"1,301",1250.08,1314.41,10.26,0.79,-3.89,36.19,36.47,3,0,2,9,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-28 12:20,2021-11-28 13:30,1:10,70,,"1,311",1281.04,1314,1.37,0.1,-2.28,35.4,35.43,3,0,3,12,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-28 19:20,2021-11-28 19:50,0:30,30,,"1,312",1305.54,1351.65,38.35,2.92,-0.51,34.19,35.18,3,0,4,19,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-28 21:10,2021-11-28 21:40,0:30,30,,"1,351",1339.09,1391.15,39.48,2.92,-0.85,35.92,36.97,3,0,5,21,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-28 23:30,2021-11-28 23:40,0:10,10,,"1,390",1384.85,1431.81,40.63,2.92,-0.38,39.53,40.68,3,0,6,23,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-29 0:10,2021-11-29 3:20,3:10,190,,"1,431",1351.49,1436.54,-41.2,-2.88,-5.54,39.53,38.39,3,1,0,0,0,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-29 7:10,2021-11-29 9:00,1:50,110,,"1,390",1350.88,1395.23,2.53,0.18,-2.78,39.16,39.23,3,0,1,7,0,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-29 11:20,2021-11-29 11:30,0:10,10,,"1,392",1379.45,1433.82,40.69,2.92,-0.91,42.13,43.36,3,0,2,11,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-29 12:00,2021-11-29 12:30,0:30,30,,"1,433",1429.91,1475.73,41.88,2.92,-0.2,40.58,41.77,3,0,3,12,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-29 14:10,2021-11-29 14:50,0:40,40,,"1,475",1451.1,1518.86,43.1,2.92,-1.59,42.76,44.01,3,0,4,14,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-29 16:10,2021-11-29 17:50,1:40,100,,"1,518",1479.77,1563.25,44.36,2.92,-2.5,41.64,42.86,3,0,5,16,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-29 19:30,2021-11-29 21:30,2:00,120,,"1,562",1392.86,1563.94,-91.52,-5.86,-10.83,46.38,43.67,3,1,0,19,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-30 0:40,2021-11-30 2:30,1:50,110,,"1,471",1449.29,1487.16,13.71,0.93,-1.45,41.55,41.94,3,0,1,0,0,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-30 7:10,2021-11-30 7:50,0:40,40,,"1,484",1483.16,1528.8,43.38,2.92,-0.07,40.04,41.21,3,0,2,7,0,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-11-30 11:10,2021-11-30 13:10,2:00,120,,"1,528",1472.84,1551.34,16.68,1.09,-3.59,41.84,42.3,3,0,3,11,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-01 0:40,2021-12-01 2:20,1:40,100,,"1,544",1497.4,1557.86,6.41,0.42,-3.04,44.19,44.38,3,0,4,0,0,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-01 5:20,2021-12-01 6:10,0:50,50,,"1,551",1542.69,1592.73,37.33,2.41,-0.52,44.93,46.02,3,0,5,5,0,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-01 7:40,2021-12-01 8:20,0:40,40,,"1,588",1580.68,1635.73,46.42,2.92,-0.47,46.02,47.37,3,0,6,7,0,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-01 10:30,2021-12-01 15:10,4:40,280,,"1,635",1536.83,1649.88,-49.76,-3.04,-5.98,46.26,44.86,3,1,0,10,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-02 0:30,2021-12-02 2:40,2:10,130,,"1,585",1422.22,1587.7,-113.11,-7.14,-10.26,42.04,39.04,3,2,0,0,0,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-02 4:00,2021-12-02 4:50,0:50,50,,"1,472",1400.59,1473.97,-15.19,-1.03,-4.83,38.51,38.11,3,3,0,4,0,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-02 5:30,2021-12-02 6:00,0:30,30,,"1,456",1449.95,1486.18,28.24,1.94,-0.45,37.79,38.52,3,0,1,5,0,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-02 10:40,2021-12-02 12:00,1:20,80,,"1,485",1413.01,1486.83,-36.21,-2.44,-4.83,41.03,40.03,3,1,0,10,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-02 14:40,2021-12-02 15:40,1:00,60,,"1,448",1384.95,1466.8,16.09,1.11,-4.39,38.05,38.47,3,0,1,14,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-02 16:40,2021-12-02 16:50,0:10,10,,"1,465",1457.58,1508.5,42.81,2.92,-0.48,37.36,38.45,3,0,2,16,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-02 22:10,2021-12-02 22:50,0:40,40,,"1,507",1506.23,1552.59,44.06,2.92,-0.07,37.78,38.88,3,0,3,22,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-03 0:40,2021-12-03 1:10,0:30,30,,"1,551",1549.03,1597.96,45.34,2.92,-0.15,37.87,38.98,3,0,4,0,0,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-03 8:20,2021-12-03 13:10,4:50,290,,"1,597",1503.43,1596.77,-58.9,-3.69,-5.85,40.38,38.89,3,1,0,8,0,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-03 17:00,2021-12-03 18:20,1:20,80,,"1,538",1418.83,1540.94,-70.7,-4.6,-7.74,36.4,34.72,3,2,0,17,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-03 20:30,2021-12-03 21:40,1:10,70,,"1,467",1404.27,1477.81,-16.55,-1.13,-4.29,33.72,33.33,3,3,0,20,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-04 2:10,2021-12-04 2:40,0:30,30,,"1,451",1422.29,1494.13,42.4,2.92,-1.95,33.55,34.53,3,0,1,2,0,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-04 4:20,2021-12-04 7:20,3:00,180,,"1,493",1110.66,1493.22,-218.92,-14.66,-25.61,33.88,28.91,3,1,0,4,0,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-04 7:50,2021-12-04 8:00,0:10,10,,"1,274",1245.24,1312.32,37.24,2.92,-2.26,28.77,29.61,3,0,1,7,0,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-04 8:00,2021-12-04 8:40,0:40,40,,"1,311",1202.98,1332.66,-61.88,-4.72,-8.26,28.21,26.88,3,1,0,8,0,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-04 8:50,2021-12-04 9:00,0:10,10,,"1,249",1227.83,1286.94,36.52,2.92,-1.73,27.18,27.97,3,0,1,8,0,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-04 11:40,2021-12-04 13:00,1:20,80,,"1,286",1146.31,1297.57,-44.71,-3.48,-10.86,27.63,26.67,3,1,0,11,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-04 13:30,2021-12-04 13:50,0:20,20,,"1,241",1213.58,1278.49,36.28,2.92,-2.23,25.53,26.28,3,0,1,13,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-04 15:30,2021-12-04 15:40,0:10,10,,"1,278",1274.21,1315.86,37.34,2.92,-0.26,26.96,27.75,3,0,2,15,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-04 15:40,2021-12-04 15:50,0:10,10,,"1,315",1295.77,1354.32,38.43,2.92,-1.45,27.57,28.38,3,0,3,15,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-04 16:40,2021-12-04 16:40,0:00,0,,"1,353",1326.53,1393.9,39.55,2.92,-1.98,27.32,28.12,3,0,4,16,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-04 16:50,2021-12-04 17:40,0:50,50,,"1,393",1385.75,1434.64,40.71,2.92,-0.51,27.58,28.39,3,0,5,16,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-04 21:30,2021-12-04 23:50,2:20,140,,"1,434",1315.81,1433.57,-21.58,-1.51,-8.21,30.22,29.77,3,1,0,21,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-05 0:40,2021-12-05 1:00,0:20,20,,"1,412",1410.45,1451.79,35.83,2.54,-0.11,29.37,30.12,3,0,1,0,0,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-05 1:40,2021-12-05 2:30,0:50,50,,"1,448",1447.23,1491.25,42.32,2.92,-0.04,29.02,29.87,3,0,2,1,0,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-05 6:10,2021-12-05 6:20,0:10,10,,"1,490",1475.86,1534.84,43.55,2.92,-0.96,28.3,29.13,3,0,3,6,0,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-05 8:40,2021-12-05 9:00,0:20,20,,"1,534",1498.95,1579.7,44.83,2.92,-2.26,30.59,31.49,3,0,4,8,0,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-05 10:10,2021-12-05 11:30,1:20,80,,"1,579",1561.12,1625.87,46.14,2.92,-1.1,30.18,31.06,3,0,5,10,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-05 12:40,2021-12-05 13:10,0:30,30,,"1,625",1615.66,1673.39,47.48,2.92,-0.55,31.37,32.29,3,0,6,12,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-05 14:30,2021-12-05 15:40,1:10,70,,"1,672",1561.94,1673.37,-70.11,-4.19,-6.59,33.62,32.21,3,1,0,14,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-05 16:10,2021-12-05 18:00,1:50,110,,"1,602",1403.75,1611.63,-165.4,-10.32,-12.38,31.13,27.92,3,2,0,16,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-05 20:00,2021-12-05 20:50,0:50,50,,"1,437",1331.58,1454.6,-37.64,-2.62,-7.31,27.91,27.18,3,3,0,20,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-05 21:20,2021-12-05 21:30,0:10,10,,"1,399",1395.79,1440.96,40.89,2.92,-0.23,26.06,26.82,3,0,1,21,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-05 22:20,2021-12-05 22:40,0:20,20,,"1,440",1405.84,1483.07,42.08,2.92,-2.36,26.21,26.98,3,0,2,22,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-05 22:40,2021-12-06 0:10,1:30,90,,"1,482",1463.06,1526.42,43.31,2.92,-1.28,25.83,26.58,3,0,3,22,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-06 1:10,2021-12-06 2:10,1:00,60,,"1,525",1423.12,1528.29,-52.16,-3.42,-6.7,25.67,24.79,3,1,0,1,0,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-06 2:30,2021-12-06 2:40,0:10,10,,"1,473",1473.11,1517.31,43.06,2.92,0,23.71,24.4,3,0,1,2,0,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-06 3:40,2021-12-06 4:20,0:40,40,,"1,516",1506.6,1561.65,44.31,2.92,-0.63,23.38,24.06,3,0,2,3,0,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-06 6:20,2021-12-06 7:10,0:50,50,,"1,560",1443.11,1580.93,15.21,0.97,-7.52,23.1,23.32,3,0,3,6,0,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-06 7:50,2021-12-06 8:50,1:00,60,,"1,576",1441.61,1607.2,2.72,0.17,-8.51,21.7,21.73,3,0,4,7,0,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-06 9:20,2021-12-06 9:30,0:10,10,,"1,578",1569.72,1625.77,46.13,2.92,-0.55,21.02,21.63,3,0,5,9,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-06 10:30,2021-12-06 11:20,0:50,50,,"1,625",1525.66,1665.73,30.1,1.85,-6.09,21.46,21.85,3,0,6,10,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-06 11:50,2021-12-06 11:50,0:00,0,,"1,655",1650.15,1704.28,48.36,2.92,-0.27,20.32,20.91,3,0,7,11,1,,,,,,,,,,,,
f3aef9c8-6bf0-4226-8478-a1505e87d281,PYRUSDT,2021-12-06 11:50,2021-12-06 12:30,0:40,40,,"1,703",1579.1,1719.37,-11.79,-0.69,-7.28,20.28,20.13,3,1,0,11,1,,,,,,,,,,,,
